receipt_id,store_id,product_id,sale_date,qty,unit_price,discount_pct
R2514971,3,1050,2025-03-16,6,273.0,0.0
R2539060,4,1017,2025-09-12,2,111.0,0.0
R2523478,2,1094,05/01/2025,2,52.0,0.0
R2532760,1,1077,2025-02-02,1,32.0,0.0
R2519886,3,1087,2025-10-24,2,99.0,0.0
R2505488,3,1094,18/02/2025,1,52.0,0.0
R2508773,4,1094,2025-10-11,3,52.0,0.0
R2523504,2,1014,18/01/2025,6,49.0,0.0
R2536645,3,1085,2025-12-22,6,114.0,0.0
R2502501,2,1063,2025-06-29,1,76.0,0.0
R2508524,5,1017,2025-10-30,2,111.0,0.0
R2531158,1,1014,2025-12-21,6,49.0,0.0
R2512251,2,1079,23/08/2025,6,26.0,0.0
R2531080,2,1063,2025-03-21,2,76.0,0.0
R2501128,4,1077,2025-02-26,3,32.0,0.0
R2504540,5,1094,2025-09-24,6,52.0,0.0
R2505113,2,1009,2025-08-06,1,111.0,0.0
R2518026,3,1046,2025-07-19,1,292.0,0.0
R2521235,3,1113,2025-09-20,2,107.0,0.0
R2511326,2,1049,2025-01-18,6,348.0,0.0
R2539558,3,1004,2025-06-06,2,66.0,0.0
R2523934,2,1088,2025-03-07,2,40.0,0.0
R2505134,4,1077,2025-08-07,6,₹32,0.0
R2531959,3,1110,2025-05-16,1,385.0,0.0
R2507616,2,1053,2025-01-11,1,248.0,0.0
R2515182,1,1082,2025-09-07,2,66.0,0.0
R2534388,1,1076,2025-02-03,1,67.0,0.0
R2530867,5,1032,30/03/2025,3,66.0,0.0
R2524552,4,1017,2025-11-06,1,111.0,0.0
R2519987,3,1060,04/05/2025,1,145.0,0.0
R2509952,2,1070,2025-10-04,6,₹48,0.0
R2531286,1,1014,2025-05-11,1,49.0,0.0
R2526507,5,1066,2025-08-29,1,78.0,0.0
R2538631,4,1032,2025-03-09,2,66.0,0.0
R2518942,5,1066,09/07/2025,6,78.0,0.0
R2527301,5,1116,2025-05-07,1,313.0,0.0
R2530781,5,1032,2025-11-19,3,₹66,0.0
R2501370,3,1013,2025-07-22,6,119.0,0.0
R2537421,3,1019,2025-09-13,6,47.0,0.0
R2536652,2,1031,2025-07-17,3,33.0,0.0
R2538171,3,1088,2025-08-28,2,40.0,0.0
R2508003,3,1017,2025-03-30,2,111.0,0.0
R2536069,2,1094,2025-09-28,1,52.0,25.0
R2507723,2,1032,2025-12-19,2,₹66,0.0
R2537120,4,1014,2025-07-09,1,49.0,0.0
R2507885,4,1066,2025-08-12,2,78.0,0.0
R2505024,4,1094,2025-09-18,4,52.0,0.0
R2507717,4,1087,2025-05-11,1,99.0,0.0
R2505161,2,1120,2025-09-07,3,₹209,0.0
R2522397,2,1079,2025-03-14,1,26.0,0.0
R2511587,5,1073,17/02/2025,6,22.0,0.0
R2507719,1,1049,10/03/2025,6,348.0,0.0
R2526935,5,1094,2025-02-01,1,52.0,0.0
R2525782,4,1004,2025-10-11,2,66.0,0.0
R2517000,1,1101,2025-05-10,4,368.0,0.0
R2528458,2,1076,02/05/2025,1,67.0,0.0
R2512607,2,1090,2025-10-14,4,70.0,0.0
R2500796,3,1032,26/09/2025,4,66.0,0.0
R2535215,5,1087,2025-02-02,2,99.0,0.0
R2510024,5,1077,31/03/2025,1,32.0,0.0
R2503214,2,1088,2025-10-04,3,₹40,0.0
R2517031,5,1094,22/03/2025,3,52.0,0.0
R2516544,1,1015,2025-12-20,1,132.0,0.0
R2524555,4,1022,2025-09-06,6,37.0,0.0
R2533460,3,1094,2025-08-23,4,52.0,0.0
R2522201,4,1004,2025-12-03,1,66.0,0.0
R2537241,1,1054,2025-07-14,2,235.0,0.0
R2513077,1,1061,2025-11-26,4,313.0,0.0
R2507989,2,1004,2025-01-08,1,66.0,0.0
R2535139,2,1077,2025-03-03,1,32.0,0.0
R2537574,4,1094,2025-01-19,4,52.0,0.0
R2537127,5,1046,19/06/2025,1,292.0,0.0
R2505510,2,1073,2025-07-15,1,22.0,0.0
R2523193,3,1067,2025-09-09,1,44.0,0.0
R2519261,5,1017,2025-08-02,1,111.0,0.0
R2519408,2,1094,2025-05-30,2,52.0,0.0
R2508732,5,1014,2025-12-26,1,49.0,0.0
R2511056,4,1077,2025-01-17,1,32.0,0.0
R2517273,5,1116,2025-12-13,2,313.0,0.0
R2530909,3,1094,31/10/2025,4,52.0,0.0
R2519131,2,1093,2025-01-19,2,42.0,0.0
R2525527,1,1032,24/11/2025,2,66.0,0.0
R2512591,2,1073,2025-08-24,3,22.0,0.0
R2510268,4,1073,2025-07-31,1,22.0,0.0
R2531781,2,1094,2025-05-29,1,52.0,0.0
R2514305,1,1032,2025-03-02,3,66.0,0.0
R2531693,1,1116,2025-06-13,2,313.0,0.0
R2526973,4,1025,2025-12-15,4,₹46,0.0
R2517774,1,1071,2025-07-22,4,79.0,0.0
R2515244,4,1075,18/11/2025,6,34.0,0.0
R2533305,2,1094,2025-07-31,6,52.0,0.0
R2525610,5,1088,2025-12-19,1,40.0,0.0
R2518919,4,1055,2025-03-06,2,320.0,0.0
R2526966,4,1094,2025-09-14,1,52.0,0.0
R2507095,4,1013,2025-12-06,3,119.0,0.0
R2530831,4,1062,2025-05-14,3,346.0,0.0
R2511656,1,1094,01/08/2025,2,52.0,0.0
R2528815,3,1046,2025-04-16,2,292.0,0.0
R2509118,5,1032,2025-01-31,4,66.0,0.0
R2529400,3,1004,2025-06-07,4,66.0,0.0
R2503510,5,1073,2025-10-19,1,22.0,0.0
R2506325,3,1068,2025-09-12,1,28.0,0.0
R2532170,4,1111,2025-06-16,6,₹234,0.0
R2532026,1,1073,15/11/2025,3,22.0,0.0
R2508596,2,1013,2025-07-19,1,119.0,0.0
R2520116,5,1074,2025-04-12,3,78.0,0.0
R2535766,4,1066,2025-02-13,1,78.0,0.0
R2525625,1,1017,13/10/2025,3,111.0,0.0
R2506425,5,1032,2025-04-27,1,66.0,0.0
R2530580,4,1086,2025-04-23,6,66.0,0.0
R2539797,3,1093,29/08/2025,1,42.0,0.0
R2515486,5,1043,2025-12-25,4,168.0,0.0
R2509167,1,1077,2025-06-01,3,32.0,0.0
R2501217,3,1046,2025-02-01,1,292.0,0.0
R2509839,2,1032,15/11/2025,1,66.0,0.0
R2504445,4,1032,2025-09-14,1,66.0,0.0
R2518224,1,1020,2025-10-11,1,64.0,0.0
R2524237,5,1094,2025-07-27,4,52.0,0.0
R2531876,5,1104,2025-12-27,1,209.0,0.0
R2500269,1,1094,2025-01-29,1,52.0,0.0
R2530986,2,1073,2025-12-15,2,22.0,0.0
R2501551,2,1032,2025-02-20,1,66.0,0.0
R2509225,3,1080,2025-04-21,1,25.0,0.0
R2524865,3,1053,2025-12-26,1,248.0,0.0
R2514533,2,1077,2025-11-18,1,32.0,0.0
R2528404,5,1061,11/02/2025,2,313.0,0.0
R2519173,4,1073,01/09/2025,1,22.0,0.0
R2527200,2,1094,06/09/2025,3,52.0,0.0
R2516613,4,1100,2025-06-26,1,327.0,0.0
R2515230,3,1044,2025-02-20,2,130.0,0.0
R2518414,3,1085,2025-06-20,2,114.0,0.0
R2531230,1,1004,2025-08-19,3,66.0,0.0
R2530228,4,1074,2025-09-14,2,78.0,
R2520535,4,1094,07/07/2025,3,52.0,0.0
R2504081,5,1013,2025-04-07,6,119.0,0.0
R2525708,4,1014,2025-02-06,3,₹49,0.0
R2501907,1,1094,2025-03-16,1,52.0,0.0
R2503069,4,1110,2025-10-08,2,385.0,0.0
R2505707,3,1031,2025-05-22,2,33.0,0.0
R2507791,3,1033,2025-07-27,4,321.0,0.0
R2526149,5,1086,22/11/2025,2,66.0,0.0
R2532183,3,1017,2025-07-27,1,111.0,0.0
R2531534,1,1077,2025-07-03,3,32.0,0.0
R2509019,1,1098,2025-03-30,2,90.0,0.0
R2516247,4,1109,2025-09-21,1,352.0,0.0
R2529186,4,1053,2025-02-15,6,248.0,
R2532371,3,1017,2025-03-03,2,111.0,0.0
R2512936,5,1080,2025-02-02,6,25.0,0.0
R2509893,5,1030,2025-06-04,3,72.0,0.0
R2502442,4,1067,2025-12-03,4,44.0,0.0
R2531282,4,1066,2025-11-01,1,78.0,0.0
R2511373,4,1017,2025-03-19,3,111.0,0.0
R2537907,4,1073,2025-08-03,1,22.0,0.0
R2515670,1,1023,2025-03-31,6,46.0,0.0
R2517645,5,1054,2025-10-17,2,235.0,0.0
R2528140,3,1001,2025-06-18,2,36.0,0.0
R2514202,2,1118,2025-03-12,2,231.0,0.0
R2515733,3,1076,2025-11-26,1,67.0,0.0
R2517714,5,1017,2025-08-23,1,111.0,0.0
R2527678,5,1094,2025-07-05,1,52.0,0.0
R2526576,4,1094,15/11/2025,3,52.0,0.0
R2537408,3,1104,30/08/2025,2,209.0,0.0
R2529723,4,1073,2025-11-30,4,22.0,0.0
R2530592,4,1004,11/06/2025,3,66.0,0.0
R2523499,3,1017,2025-05-31,4,111.0,0.0
R2522771,4,1111,2025-03-15,1,234.0,0.0
R2509196,3,1025,2025-10-05,1,46.0,0.0
R2539515,2,1066,2025-02-11,2,78.0,0.0
R2538654,1,1094,2025-05-23,4,52.0,0.0
R2524749,2,1073,2025-08-19,1,22.0,0.0
R2521608,5,1094,2025-08-15,6,₹52,0.0
R2508865,4,1076,2025-10-11,1,67.0,0.0
R2532181,4,1094,2025-12-19,2,52.0,0.0
R2503389,2,1017,2025-08-02,2,111.0,0.0
R2502373,5,1116,14/06/2025,1,313.0,0.0
R2514700,3,1067,06/09/2025,1,44.0,0.0
R2524421,4,1030,2025-03-08,3,72.0,0.0
R2529167,1,1044,2025-07-01,4,130.0,0.0
R2507742,5,1017,2025-03-29,1,111.0,0.0
R2509731,3,1003,2025-09-18,1,82.0,0.0
R2523694,5,1046,2025-10-25,1,292.0,0.0
R2526367,1,1087,2025-08-06,1,99.0,0.0
R2504439,4,1077,28/01/2025,1,32.0,0.0
R2526784,3,1032,18/04/2025,1,66.0,0.0
R2504476,1,1032,2025-01-09,2,66.0,0.0
R2522700,4,1073,2025-03-11,2,22.0,0.0
R2518313,4,1017,2025-11-22,6,111.0,0.0
R2503441,1,1077,2025-10-15,6,32.0,0.0
R2519607,1,1017,12/02/2025,3,111.0,0.0
R2522063,3,1079,2025-05-30,3,26.0,0.0
R2507751,4,1089,2025-03-13,4,70.0,0.0
R2509693,5,1094,2025-04-26,4,52.0,0.0
R2531647,3,1030,06/08/2025,3,72.0,0.0
R2508389,4,1032,2025-11-14,1,66.0,0.0
R2536675,2,1094,2025-09-04,2,52.0,0.0
R2515544,3,1074,2025-02-12,3,78.0,0.0
R2528904,4,1053,2025-07-18,1,248.0,0.0
R2506254,2,1017,25/06/2025,1,111.0,0.0
R2509790,5,1115,2025-11-15,1,198.0,0.0
R2501616,2,1032,2025-01-02,3,66.0,0.0
R2521963,4,1094,23/06/2025,1,52.0,0.0
R2524587,1,1003,2025-12-13,1,82.0,0.0
R2535468,1,1094,2025-07-27,1,52.0,0.0
R2521684,2,1087,21/07/2025,1,99.0,0.0
R2506075,4,1118,2025-11-25,6,231.0,0.0
R2529322,1,1017,2025-01-25,4,111.0,0.0
R2503127,4,1084,07/09/2025,2,₹112,0.0
R2514661,3,1036,2025-04-11,2,175.0,0.0
R2531867,3,1098,2025-11-26,1,90.0,0.0
R2516774,5,1016,2025-08-02,6,111.0,0.0
R2515387,4,1017,2025-05-18,2,111.0,0.0
R2508036,3,1076,2025-02-07,2,67.0,0.0
R2510004,1,1077,2025-02-25,1,32.0,0.0
R2510286,4,1094,2025-03-04,6,52.0,0.0
R2518242,5,1073,2025-08-09,1,22.0,0.0
R2524312,1,1049,2025-08-14,1,348.0,0.0
R2527698,2,1053,2025-04-13,1,248.0,0.0
R2510928,5,1017,2025-08-01,1,111.0,0.0
R2501656,2,1012,2025-08-17,1,46.0,0.0
R2511338,3,1012,2025-01-17,2,46.0,0.0
R2539263,2,1088,2025-04-21,3,40.0,0.0
R2514398,3,1065,2025-06-27,4,29.0,0.0
R2534531,5,1044,09/03/2025,2,130.0,0.0
R2509104,4,1058,2025-10-21,1,114.0,0.0
R2506214,4,1106,2025-08-01,1,440.0,0.0
R2522425,2,1021,2025-09-27,4,29.0,0.0
R2512987,1,1013,2025-07-05,1,119.0,0.0
R2535237,2,1044,2025-11-09,1,130.0,0.0
R2521344,4,1087,2025-03-28,2,99.0,0.0
R2515865,3,1066,2025-03-13,1,78.0,0.0
R2522099,1,1017,2025-08-17,6,111.0,0.0
R2525900,4,1094,2025-05-10,1,52.0,0.0
R2521351,4,1095,02/12/2025,1,56.0,0.0
R2505234,2,1094,2025-12-28,4,52.0,0.0
R2529381,4,1046,2025-01-06,2,292.0,0.0
R2506644,3,1094,2025-04-11,2,52.0,0.0
R2516221,2,1046,2025-06-18,1,292.0,0.0
R2513908,4,1094,2025-09-22,2,52.0,0.0
R2502192,4,1053,2025-08-16,1,248.0,0.0
R2520640,5,1077,24/06/2025,1,32.0,0.0
R2539311,3,1065,2025-07-02,2,29.0,0.0
R2522458,3,1076,2025-11-07,2,67.0,0.0
R2514362,3,1065,2025-10-18,2,29.0,0.0
R2513857,3,1094,2025-07-19,2,52.0,0.0
R2520950,4,1053,2025-07-05,1,248.0,0.0
R2516497,1,1094,2025-02-11,2,52.0,0.0
R2516531,2,1026,2025-07-10,1,₹83,0.0
R2520305,4,1094,2025-07-24,2,52.0,0.0
R2500053,4,1094,04/06/2025,4,52.0,0.0
R2513890,2,1025,2025-04-27,1,46.0,0.0
R2504224,1,1098,2025-02-19,1,90.0,0.0
R2509004,3,1060,2025-09-13,2,145.0,0.0
R2500663,4,1015,2025-09-21,2,132.0,0.0
R2521384,2,1045,2025-07-17,2,187.0,0.0
R2522307,2,1093,2025-10-24,2,42.0,0.0
R2523306,2,1098,30/07/2025,2,90.0,0.0
R2501193,5,1017,2025-11-13,1,111.0,0.0
R2530142,4,1025,21/11/2025,2,46.0,0.0
R2509946,2,1120,2025-05-20,2,209.0,0.0
R2504431,2,1089,2025-06-05,2,70.0,0.0
R2524072,5,1073,2025-01-03,1,22.0,0.0
R2509040,4,1044,2025-12-20,1,130.0,0.0
R2538235,3,1070,08/09/2025,1,₹48,0.0
R2518790,2,1057,2025-05-26,1,120.0,0.0
R2534729,4,1084,2025-07-29,2,112.0,0.0
R2513542,4,1017,2025-08-16,1,111.0,0.0
R2508684,3,1073,2025-10-11,6,22.0,0.0
R2511888,2,1094,2025-06-24,1,52.0,0.0
R2516506,4,1077,08/05/2025,4,32.0,0.0
R2528302,4,1046,2025-12-15,2,292.0,0.0
R2502775,4,1093,2025-05-03,2,42.0,0.0
R2529046,3,1017,2025-11-09,2,111.0,0.0
R2523708,4,1055,2025-12-05,2,320.0,0.0
R2514300,2,1079,2025-04-30,1,26.0,0.0
R2526236,5,1094,2025-12-02,6,52.0,0.0
R2518853,5,1094,2025-10-04,1,52.0,0.0
R2523517,4,1076,2025-10-13,1,67.0,0.0
R2520955,5,1080,2025-05-10,3,25.0,0.0
R2532804,2,1094,2025-12-14,4,52.0,0.0
R2519488,2,1094,2025-09-19,1,52.0,0.0
R2528697,4,1046,2025-11-05,1,292.0,0.0
R2534161,1,1076,2025-03-03,1,67.0,0.0
R2501465,2,1017,2025-05-25,4,111.0,0.0
R2518528,4,1032,2025-01-10,3,66.0,0.0
R2532264,2,1092,2025-04-20,2,72.0,0.0
R2534652,4,1021,20/02/2025,1,29.0,0.0
R2523571,1,1054,2025-05-15,1,235.0,0.0
R2506504,2,1032,2025-11-26,2,66.0,0.0
R2537899,2,1049,11/09/2025,1,348.0,0.0
R2537040,5,1113,03/09/2025,2,107.0,0.0
R2502561,5,1077,2025-03-01,1,32.0,0.0
R2536203,4,1077,2025-09-18,1,32.0,0.0
R2529356,1,1110,2025-11-20,6,385.0,0.0
R2515595,4,1076,2025-08-01,2,67.0,0.0
R2512242,5,1003,2025-01-01,1,82.0,0.0
R2504267,5,1017,2025-11-24,1,111.0,0.0
R2518033,4,1031,2025-03-22,1,33.0,0.0
R2508560,5,1107,2025-06-23,4,337.0,0.0
R2539237,3,1073,2025-06-06,2,22.0,0.0
R2532376,4,1098,2025-06-02,1,90.0,0.0
R2514463,3,1094,2025-06-17,1,₹52,0.0
R2503105,4,1074,02/01/2025,1,78.0,0.0
R2527910,2,1017,2025-11-14,2,111.0,0.0
R2514607,5,1017,2025-02-11,2,111.0,0.0
R2518775,3,1046,2025-11-10,6,292.0,0.0
R2502666,3,1034,28/11/2025,6,202.0,0.0
R2523466,4,1109,2025-05-16,3,352.0,0.0
R2527283,2,1084,2025-08-28,1,112.0,0.0
R2514402,3,1002,29/09/2025,1,44.0,0.0
R2538403,2,1094,2025-08-08,1,52.0,0.0
R2515994,4,1053,10/07/2025,1,248.0,0.0
R2524902,4,1117,2025-09-25,3,129.0,0.0
R2527403,2,1032,2025-07-12,1,66.0,0.0
R2539109,5,1077,2025-09-05,6,32.0,0.0
R2536848,1,1017,2025-01-28,4,111.0,0.0
R2525063,4,1110,2025-03-26,2,385.0,0.0
R2538131,4,1098,2025-07-04,2,90.0,0.0
R2515373,3,1093,2025-05-01,4,42.0,0.0
R2504497,4,1046,2025-01-22,3,292.0,0.0
R2538107,5,1031,2025-03-06,4,33.0,0.0
R2512812,3,1077,2025-11-22,1,32.0,0.0
R2532105,4,1094,2025-03-23,2,52.0,0.0
R2515790,1,1084,2025-01-04,2,112.0,0.0
R2536980,2,1094,2025-11-22,2,52.0,0.0
R2531473,2,1061,2025-06-06,4,313.0,0.0
R2530097,5,1076,2025-12-29,1,67.0,0.0
R2539682,4,1084,2025-03-01,3,112.0,0.0
R2535127,4,1023,12/07/2025,1,46.0,
R2531152,1,1037,2025-06-25,1,150.0,0.0
R2508208,2,1110,2025-07-21,1,385.0,0.0
R2511408,1,1014,04/01/2025,6,49.0,0.0
R2507897,4,1076,2025-05-24,2,67.0,10.0
R2502241,5,1039,2025-11-07,4,249.0,0.0
R2503049,1,1032,2025-02-09,1,66.0,0.0
R2501203,3,1079,2025-10-22,2,₹26,0.0
R2538769,5,1094,2025-05-19,1,52.0,0.0
R2521883,4,1051,2025-01-19,1,130.0,0.0
R2501598,3,1120,2025-02-22,3,209.0,0.0
R2505569,4,1055,07/07/2025,6,320.0,0.0
R2504838,3,1113,2025-05-21,1,107.0,0.0
R2535696,4,1117,2025-05-03,4,129.0,0.0
R2509075,1,1046,2025-10-30,3,292.0,0.0
R2536289,1,1109,2025-11-07,1,352.0,0.0
R2516929,4,1046,2025-07-09,1,292.0,0.0
R2522624,1,1053,2025-01-07,2,248.0,0.0
R2534758,3,1094,2025-07-20,1,52.0,0.0
R2530398,3,1017,2025-07-13,4,111.0,0.0
R2536553,3,1046,2025-12-18,6,292.0,0.0
R2531067,4,1057,2025-01-30,1,120.0,0.0
R2519853,2,1091,2025-10-26,1,117.0,0.0
R2509054,2,1032,2025-08-01,2,66.0,0.0
R2533048,1,1094,2025-10-02,1,52.0,0.0
R2538689,1,1005,2025-05-11,1,94.0,0.0
R2504306,2,1098,2025-12-19,6,90.0,0.0
R2525793,3,1060,2025-07-11,1,145.0,0.0
R2507890,4,1044,2025-02-25,6,130.0,0.0
R2508757,1,1094,25/07/2025,1,52.0,0.0
R2527513,2,1104,2025-07-29,4,209.0,0.0
R2539508,4,1079,2025-10-03,1,26.0,0.0
R2516072,1,1094,18/09/2025,4,52.0,0.0
R2505546,3,1094,2025-08-07,3,52.0,0.0
R2513925,4,1118,2025-05-13,2,231.0,0.0
R2532522,3,1017,2025-10-28,3,111.0,0.0
R2530076,1,1076,2025-03-31,2,67.0,0.0
R2535206,4,1017,2025-12-07,3,111.0,0.0
R2532219,2,1015,2025-05-04,1,132.0,0.0
R2535745,4,1014,2025-01-27,1,49.0,0.0
R2521887,4,1032,2025-05-02,6,66.0,0.0
R2504522,1,1094,16/09/2025,1,₹52,0.0
R2523070,5,1094,2025-10-11,3,52.0,0.0
R2538877,5,1091,15/11/2025,2,117.0,0.0
R2520349,4,1076,2025-04-11,6,67.0,0.0
R2517522,4,1086,2025-06-08,1,₹66,0.0
R2504157,1,1044,2025-11-02,1,130.0,0.0
R2503949,3,1094,13/09/2025,2,52.0,0.0
R2509269,2,1077,2025-12-13,1,32.0,0.0
R2523168,3,1017,2025-05-07,3,111.0,0.0
R2515217,4,1050,2025-02-04,2,273.0,0.0
R2522213,3,1092,2025-07-12,1,72.0,0.0
R2502846,2,1053,2025-12-21,1,248.0,0.0
R2524249,4,1032,2025-10-12,4,66.0,0.0
R2526624,2,1113,2025-10-21,6,107.0,0.0
R2502725,3,1094,2025-02-19,2,52.0,0.0
R2539667,2,1053,2025-07-26,2,248.0,0.0
R2524764,4,1048,2025-12-21,1,283.0,0.0
R2532568,4,1032,05/11/2025,6,66.0,0.0
R2531196,4,1089,2025-06-11,6,70.0,0.0
R2534039,4,1017,12/05/2025,1,111.0,0.0
R2507533,3,1094,2025-07-12,1,52.0,0.0
R2524676,4,1032,2025-06-17,1,66.0,0.0
R2519378,5,1094,2025-12-06,3,₹52,0.0
R2515324,2,1077,2025-10-29,2,32.0,0.0
R2507466,3,1055,2025-02-21,1,320.0,0.0
R2524614,2,1113,2025-03-01,1,107.0,0.0
R2538900,2,1114,2025-05-15,1,89.0,0.0
R2520096,4,1003,2025-12-19,1,82.0,0.0
R2528649,5,1030,2025-10-10,6,72.0,0.0
R2524380,3,1094,2025-09-09,2,52.0,0.0
R2509422,1,1073,2025-09-28,2,22.0,0.0
R2521892,4,1017,2025-09-18,6,111.0,0.0
R2532022,3,1077,2025-02-16,6,32.0,0.0
R2506669,4,1017,23/02/2025,2,111.0,0.0
R2534331,1,1079,13/09/2025,2,26.0,0.0
R2533286,1,1063,2025-08-02,1,76.0,0.0
R2538777,3,1060,2025-03-09,6,145.0,0.0
R2508814,5,1084,2025-11-06,1,112.0,0.0
R2521662,4,1032,2025-10-12,2,66.0,0.0
R2533567,3,1017,14/09/2025,1,111.0,0.0
R2504790,4,1085,2025-12-02,4,114.0,0.0
R2500360,4,1032,2025-10-20,1,66.0,0.0
R2525046,1,1073,2025-07-10,3,22.0,
R2535565,4,1002,2025-07-19,3,44.0,0.0
R2538607,4,1073,2025-06-05,1,22.0,0.0
R2503873,2,1014,2025-06-29,1,49.0,0.0
R2503445,5,1032,2025-02-21,2,66.0,0.0
R2517407,1,1046,2025-11-22,2,292.0,0.0
R2505742,5,1086,12/06/2025,6,66.0,0.0
R2513178,2,1094,2025-06-20,4,52.0,0.0
R2525331,4,1094,2025-03-20,2,52.0,0.0
R2522006,1,1017,2025-03-30,2,111.0,0.0
R2525110,3,1017,2025-09-13,1,111.0,0.0
R2531503,3,1118,2025-09-01,4,231.0,0.0
R2507928,2,1094,2025-10-21,1,52.0,0.0
R2502253,1,1009,2025-03-03,3,111.0,0.0
R2502514,4,1017,2025-01-30,1,111.0,0.0
R2524611,5,1109,28/05/2025,2,352.0,0.0
R2518252,2,1094,2025-07-08,3,52.0,0.0
R2536787,1,1057,31/10/2025,1,120.0,0.0
R2533825,4,1072,2025-09-16,3,28.0,0.0
R2514913,4,1073,2025-11-23,4,22.0,0.0
R2529058,4,1109,2025-03-23,4,352.0,0.0
R2532065,2,1099,2025-10-21,6,163.0,0.0
R2533955,4,1046,2025-03-16,2,292.0,0.0
R2523280,2,1094,2025-11-21,2,52.0,0.0
R2508850,3,1115,2025-12-25,1,198.0,0.0
R2502765,5,1019,2025-06-06,4,47.0,0.0
R2515785,3,1086,2025-04-13,6,66.0,0.0
R2529462,5,1085,2025-07-17,2,114.0,0.0
R2515743,3,1110,2025-08-19,1,385.0,0.0
R2500737,3,1113,03/11/2025,6,107.0,0.0
R2514319,4,1094,2025-06-27,2,52.0,0.0
R2522622,2,1114,2025-09-25,6,89.0,0.0
R2526721,4,1113,2025-09-22,3,107.0,0.0
R2525162,3,1094,2025-02-10,6,52.0,0.0
R2506044,1,1116,2025-08-20,6,313.0,0.0
R2508934,4,1085,2025-07-24,6,114.0,0.0
R2527997,3,1077,2025-02-04,3,₹32,0.0
R2516539,3,1046,2025-12-26,6,292.0,0.0
R2525432,4,1076,14/07/2025,1,67.0,0.0
R2515903,3,1017,2025-01-26,1,111.0,0.0
R2509936,4,1077,2025-07-03,1,32.0,0.0
R2523084,4,1024,2025-12-24,4,88.0,0.0
R2503574,1,1113,2025-04-26,6,107.0,0.0
R2529340,4,1032,2025-12-08,1,66.0,0.0
R2503020,2,1013,2025-03-17,6,119.0,0.0
R2538696,1,1048,2025-04-03,1,283.0,0.0
R2520105,3,1094,25/09/2025,2,52.0,0.0
R2508571,2,1031,2025-08-01,1,33.0,0.0
R2508703,5,1049,19/03/2025,4,348.0,0.0
R2502587,1,1076,2025-07-09,1,67.0,0.0
R2504833,5,1032,01/11/2025,3,66.0,0.0
R2504961,1,1094,2025-10-30,1,52.0,0.0
R2522565,4,1074,2025-07-07,1,78.0,0.0
R2519606,4,1088,2025-05-10,2,40.0,0.0
R2531244,3,1053,04/12/2025,1,248.0,0.0
R2528740,3,1090,2025-07-13,1,70.0,0.0
R2531520,5,1094,2025-12-15,3,52.0,0.0
R2523855,2,1017,2025-02-20,1,111.0,0.0
R2531011,4,1057,2025-10-13,6,120.0,0.0
R2535438,5,1077,2025-01-24,6,32.0,0.0
R2530681,5,1013,2025-08-29,6,119.0,0.0
R2514816,2,1079,2025-09-26,1,26.0,
R2509305,5,1084,2025-07-30,4,112.0,0.0
R2528248,2,1069,2025-06-29,1,22.0,0.0
R2528161,3,1091,2025-05-20,3,117.0,0.0
R2520113,4,1073,2025-05-22,1,22.0,0.0
R2538937,2,1044,2025-08-13,1,130.0,0.0
R2533123,1,1077,2025-03-02,2,32.0,0.0
R2500877,2,1109,2025-06-05,1,352.0,0.0
R2528211,5,1053,29/06/2025,1,248.0,0.0
R2512913,5,1046,2025-03-25,2,292.0,0.0
R2525940,2,1118,2025-11-16,2,231.0,0.0
R2519007,4,1055,2025-03-19,4,320.0,0.0
R2517601,1,1070,2025-09-05,1,48.0,0.0
R2517155,4,1118,21/03/2025,6,231.0,0.0
R2514581,2,1086,2025-08-11,2,66.0,0.0
R2523979,4,1113,2025-02-07,4,107.0,0.0
R2531306,2,1073,2025-09-13,6,22.0,0.0
R2522921,4,1035,2025-03-26,1,229.0,0.0
R2517929,1,1118,2025-08-20,6,231.0,0.0
R2521117,1,1094,2025-06-29,4,52.0,0.0
R2534204,4,1088,17/04/2025,3,40.0,0.0
R2521688,5,1008,2025-08-02,6,136.0,0.0
R2535684,1,1094,2025-09-23,2,52.0,0.0
R2503648,5,1088,2025-07-01,1,₹40,0.0
R2500748,2,1084,2025-03-17,1,112.0,0.0
R2515379,1,1104,09/04/2025,1,209.0,0.0
R2533929,3,1066,2025-02-21,2,78.0,0.0
R2518259,3,1094,2025-12-17,2,52.0,0.0
R2510585,5,1030,2025-10-03,2,72.0,0.0
R2527532,4,1113,2025-02-21,2,107.0,0.0
R2526926,2,1087,2025-11-01,1,99.0,0.0
R2513803,3,1017,2025-02-04,2,111.0,0.0
R2533163,1,1017,2025-10-18,2,111.0,0.0
R2502364,5,1053,2025-09-02,1,248.0,0.0
R2517397,4,1053,2025-09-26,3,248.0,0.0
R2506212,5,1053,30/04/2025,1,248.0,0.0
R2536032,5,1109,2025-10-16,2,352.0,0.0
R2506157,4,1084,2025-11-24,1,112.0,0.0
R2533066,4,1094,2025-12-14,1,52.0,0.0
R2526152,4,1094,2025-01-30,6,52.0,0.0
R2520239,1,1053,2025-02-25,2,₹248,0.0
R2511672,3,1094,13/05/2025,4,52.0,0.0
R2537173,5,1115,2025-08-29,1,198.0,0.0
R2523882,4,1083,2025-01-13,3,₹61,0.0
R2508984,3,1077,21/04/2025,4,₹32,0.0
R2529636,3,1104,2025-07-24,1,209.0,0.0
